country,doc_id,document_url,downloaded_at,evaluation_type,executive_summary,file_path,implementing_partners,language,page_count,publication_year,region,sdg_tags,source,thematic_area,title
Vietnam,UNDP-EVAL-20240321,https://erc.undp.org/api/documents/321/pdf,2025-11-19T15:45:45.827668,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 321 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2023/undp_eval_20240321_Evaluation_321__Climate___Resi.pdf,UNDP|Government Agency,en,41,2023,Asia,SDG16|SDG4|SDG9,UNDP ERC,Resilience,Evaluation 321: Climate & Resilience Project - Year 2023
Brazil,UNDP-EVAL-20240322,https://erc.undp.org/api/documents/322/pdf,2025-11-19T15:45:45.839618,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 322 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2022/undp_eval_20240322_Evaluation_322__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,42,2022,Americas,SDG17|SDG5|SDG10,UNDP ERC,Environment,Evaluation 322: Climate & Resilience Project - Year 2022
Colombia,UNDP-EVAL-20240323,https://erc.undp.org/api/documents/323/pdf,2025-11-19T15:45:45.851265,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 323 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2021/undp_eval_20240323_Evaluation_323__Climate___Resi.pdf,UNDP|Government Agency,en,43,2021,Americas,SDG1|SDG6|SDG11,UNDP ERC,Economic Development,Evaluation 323: Climate & Resilience Project - Year 2021
Kenya,UNDP-EVAL-20240324,https://erc.undp.org/api/documents/324/pdf,2025-11-19T15:45:45.863085,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 324 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2020/undp_eval_20240324_Evaluation_324__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,44,2020,Africa,SDG2|SDG7|SDG12,UNDP ERC,Climate Action,Evaluation 324: Climate & Resilience Project - Year 2020
Tanzania,UNDP-EVAL-20240325,https://erc.undp.org/api/documents/325/pdf,2025-11-19T15:45:45.874433,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 325 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2019/undp_eval_20240325_Evaluation_325__Climate___Resi.pdf,UNDP|Government Agency,en,45,2019,Africa,SDG3|SDG8|SDG13,UNDP ERC,Governance,Evaluation 325: Climate & Resilience Project - Year 2019
Uganda,UNDP-EVAL-20240326,https://erc.undp.org/api/documents/326/pdf,2025-11-19T15:45:45.886066,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 326 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2018/undp_eval_20240326_Evaluation_326__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,46,2018,Africa,SDG4|SDG9|SDG14,UNDP ERC,Gender Equality,Evaluation 326: Climate & Resilience Project - Year 2018
Ethiopia,UNDP-EVAL-20240327,https://erc.undp.org/api/documents/327/pdf,2025-11-19T15:45:45.897805,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 327 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2017/undp_eval_20240327_Evaluation_327__Climate___Resi.pdf,UNDP|Government Agency,en,47,2017,Africa,SDG5|SDG10|SDG15,UNDP ERC,Resilience,Evaluation 327: Climate & Resilience Project - Year 2017
Nigeria,UNDP-EVAL-20240328,https://erc.undp.org/api/documents/328/pdf,2025-11-19T15:45:45.909472,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 328 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2016/undp_eval_20240328_Evaluation_328__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,48,2016,Africa,SDG6|SDG11|SDG16,UNDP ERC,Environment,Evaluation 328: Climate & Resilience Project - Year 2016
Ghana,UNDP-EVAL-20240329,https://erc.undp.org/api/documents/329/pdf,2025-11-19T15:45:45.921231,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 329 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2015/undp_eval_20240329_Evaluation_329__Climate___Resi.pdf,UNDP|Government Agency,en,49,2015,Africa,SDG7|SDG12|SDG17,UNDP ERC,Economic Development,Evaluation 329: Climate & Resilience Project - Year 2015
Senegal,UNDP-EVAL-20240330,https://erc.undp.org/api/documents/330/pdf,2025-11-19T15:45:45.933088,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 330 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2024/undp_eval_20240330_Evaluation_330__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,50,2024,Africa,SDG8|SDG13|SDG1,UNDP ERC,Climate Action,Evaluation 330: Climate & Resilience Project - Year 2024
Bangladesh,UNDP-EVAL-20240331,https://erc.undp.org/api/documents/331/pdf,2025-11-19T15:45:45.944982,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 331 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2023/undp_eval_20240331_Evaluation_331__Climate___Resi.pdf,UNDP|Government Agency,en,51,2023,Asia,SDG9|SDG14|SDG2,UNDP ERC,Governance,Evaluation 331: Climate & Resilience Project - Year 2023
India,UNDP-EVAL-20240332,https://erc.undp.org/api/documents/332/pdf,2025-11-19T15:45:45.956838,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 332 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2022/undp_eval_20240332_Evaluation_332__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,52,2022,Asia,SDG10|SDG15|SDG3,UNDP ERC,Gender Equality,Evaluation 332: Climate & Resilience Project - Year 2022
Vietnam,UNDP-EVAL-20240333,https://erc.undp.org/api/documents/333/pdf,2025-11-19T15:45:45.968699,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 333 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2021/undp_eval_20240333_Evaluation_333__Climate___Resi.pdf,UNDP|Government Agency,en,53,2021,Asia,SDG11|SDG16|SDG4,UNDP ERC,Resilience,Evaluation 333: Climate & Resilience Project - Year 2021
Brazil,UNDP-EVAL-20240334,https://erc.undp.org/api/documents/334/pdf,2025-11-19T15:45:45.980551,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 334 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2020/undp_eval_20240334_Evaluation_334__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,54,2020,Americas,SDG12|SDG17|SDG5,UNDP ERC,Environment,Evaluation 334: Climate & Resilience Project - Year 2020
Colombia,UNDP-EVAL-20240335,https://erc.undp.org/api/documents/335/pdf,2025-11-19T15:45:45.992409,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 335 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2019/undp_eval_20240335_Evaluation_335__Climate___Resi.pdf,UNDP|Government Agency,en,55,2019,Americas,SDG13|SDG1|SDG6,UNDP ERC,Economic Development,Evaluation 335: Climate & Resilience Project - Year 2019
Kenya,UNDP-EVAL-20240336,https://erc.undp.org/api/documents/336/pdf,2025-11-19T15:45:46.004309,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 336 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2018/undp_eval_20240336_Evaluation_336__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,56,2018,Africa,SDG14|SDG2|SDG7,UNDP ERC,Climate Action,Evaluation 336: Climate & Resilience Project - Year 2018
Tanzania,UNDP-EVAL-20240337,https://erc.undp.org/api/documents/337/pdf,2025-11-19T15:45:46.016031,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 337 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2017/undp_eval_20240337_Evaluation_337__Climate___Resi.pdf,UNDP|Government Agency,en,57,2017,Africa,SDG15|SDG3|SDG8,UNDP ERC,Governance,Evaluation 337: Climate & Resilience Project - Year 2017
Uganda,UNDP-EVAL-20240338,https://erc.undp.org/api/documents/338/pdf,2025-11-19T15:45:46.027960,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 338 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2016/undp_eval_20240338_Evaluation_338__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,58,2016,Africa,SDG16|SDG4|SDG9,UNDP ERC,Gender Equality,Evaluation 338: Climate & Resilience Project - Year 2016
Ethiopia,UNDP-EVAL-20240339,https://erc.undp.org/api/documents/339/pdf,2025-11-19T15:45:46.039860,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 339 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2015/undp_eval_20240339_Evaluation_339__Climate___Resi.pdf,UNDP|Government Agency,en,59,2015,Africa,SDG17|SDG5|SDG10,UNDP ERC,Resilience,Evaluation 339: Climate & Resilience Project - Year 2015
Nigeria,UNDP-EVAL-20240340,https://erc.undp.org/api/documents/340/pdf,2025-11-19T15:45:46.051810,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 340 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2024/undp_eval_20240340_Evaluation_340__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,60,2024,Africa,SDG1|SDG6|SDG11,UNDP ERC,Environment,Evaluation 340: Climate & Resilience Project - Year 2024
Ghana,UNDP-EVAL-20240341,https://erc.undp.org/api/documents/341/pdf,2025-11-19T15:45:46.063669,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 341 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2023/undp_eval_20240341_Evaluation_341__Climate___Resi.pdf,UNDP|Government Agency,en,61,2023,Africa,SDG2|SDG7|SDG12,UNDP ERC,Economic Development,Evaluation 341: Climate & Resilience Project - Year 2023
Senegal,UNDP-EVAL-20240342,https://erc.undp.org/api/documents/342/pdf,2025-11-19T15:45:46.075662,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 342 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2022/undp_eval_20240342_Evaluation_342__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,62,2022,Africa,SDG3|SDG8|SDG13,UNDP ERC,Climate Action,Evaluation 342: Climate & Resilience Project - Year 2022
Bangladesh,UNDP-EVAL-20240343,https://erc.undp.org/api/documents/343/pdf,2025-11-19T15:45:46.087617,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 343 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2021/undp_eval_20240343_Evaluation_343__Climate___Resi.pdf,UNDP|Government Agency,en,63,2021,Asia,SDG4|SDG9|SDG14,UNDP ERC,Governance,Evaluation 343: Climate & Resilience Project - Year 2021
India,UNDP-EVAL-20240344,https://erc.undp.org/api/documents/344/pdf,2025-11-19T15:45:46.099389,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 344 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2020/undp_eval_20240344_Evaluation_344__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,64,2020,Asia,SDG5|SDG10|SDG15,UNDP ERC,Gender Equality,Evaluation 344: Climate & Resilience Project - Year 2020
Vietnam,UNDP-EVAL-20240345,https://erc.undp.org/api/documents/345/pdf,2025-11-19T15:45:46.111305,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 345 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2019/undp_eval_20240345_Evaluation_345__Climate___Resi.pdf,UNDP|Government Agency,en,65,2019,Asia,SDG6|SDG11|SDG16,UNDP ERC,Resilience,Evaluation 345: Climate & Resilience Project - Year 2019
Brazil,UNDP-EVAL-20240346,https://erc.undp.org/api/documents/346/pdf,2025-11-19T15:45:46.123201,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 346 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2018/undp_eval_20240346_Evaluation_346__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,66,2018,Americas,SDG7|SDG12|SDG17,UNDP ERC,Environment,Evaluation 346: Climate & Resilience Project - Year 2018
Colombia,UNDP-EVAL-20240347,https://erc.undp.org/api/documents/347/pdf,2025-11-19T15:45:46.135323,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 347 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2017/undp_eval_20240347_Evaluation_347__Climate___Resi.pdf,UNDP|Government Agency,en,67,2017,Americas,SDG8|SDG13|SDG1,UNDP ERC,Economic Development,Evaluation 347: Climate & Resilience Project - Year 2017
